project_id,state,district,project_type,land_area_acres,affected_families,compensation_status,approval_delay_days,legal_disputes,possession_status,rehab_progress_pct,stakeholder_responsiveness_pct,historical_performance_score,documentation_status,notification_status,departments_involved,acquisition_stage,historical_delay_count,is_delayed,delay_days,latitude,longitude,geo_source,green_zone_status,green_zone_pct,forest_area_pct,tree_cover_pct,protected_area_distance_km,eco_sensitive_zone,wetland_present,waterbody_distance_m,environmental_clearance_required,environmental_clearance_status,tree_cutting_required,tree_compensation_required,elevation_m,slope_degree,distance_to_road_km,distance_to_highway_km,distance_to_railway_km,distance_to_city_km,terrain_type,land_use_type,agricultural_area_pct,residential_area_pct,commercial_area_pct,industrial_area_pct,land_conversion_required,land_conversion_status,landowners_count,displaced_families,vulnerable_households,livelihood_dependency_pct,consent_status,opposition_level,rehabilitation_required,resettlement_status,ownership_type,ownership_conflict,title_verification_status,title_defect_flag,encumbrance_status,inheritance_dispute,mutation_status,record_completeness_pct,boundary_dispute,court_case_status,required_clearances_count,clearances_obtained_count,public_hearing_status,authority_approval_status,gazette_notification_status,documentation_completeness_pct,estimated_land_value_lakh,estimated_compensation_lakh,compensation_paid_pct,compensation_dispute,market_value_variance_pct,additional_compensation_claim,electricity_infrastructure_present,water_infrastructure_present,utility_shift_required,utility_shift_status,distance_to_school_km,distance_to_hospital_km,distance_to_market_km,flood_risk,waterlogging_risk,erosion_risk,seismic_zone,soil_type,drainage_quality,risk_score_demo,risk_band_demo,data_status,provenance_note
LA-0311,Madhya Pradesh,Gwalior,Highway,61.8,31,Mostly Paid,23,0,Not Started,47.3,46.4,95.0,Partially Complete,Completed,3,Closure,1,0,1,17.329346,78.333778,synthetic_demo_district_center,Non-Green Zone,2.8,3.0,34.6,7.29,No,No,187.0,No,Not Required,No,No,1526.8,3.1,3.58,14.25,7.72,3.94,Hilly,Agricultural,95.0,7.3,3.9,1.0,No,Not Required,6,3,2,45.1,Obtained,Medium,Yes,Completed,Private,,Verified,No,Under Verification,No,Pending,78.5,No,,6,4,Not Required,Partially Approved,Issued,51.0,951.55,1295.22,5.7,No,29.3,Yes,Yes,Yes,No,Not Required,0.39,2.83,4.96,Medium,Low,Medium,IV,Loamy,Moderate,33.5,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0312,Rajasthan,Kota,Metro,86.8,46,Partially Paid,29,1,Not Started,15.7,78.8,69.8,Complete,Partially Completed,1,Rehabilitation,3,0,9,23.285338,77.330201,synthetic_demo_district_center,Green Zone,49.9,16.1,16.9,10.67,Yes,No,180.0,Yes,Approved,Yes,Yes,115.7,8.6,2.88,4.53,11.12,4.9,Plain,Industrial,50.8,2.1,6.4,0.8,No,Approved,15,7,3,22.7,Pending,Medium,Yes,In Progress,Private,,Verified,No,Under Verification,No,Updated,62.2,No,Pending,2,2,Not Required,Pending,Pending,99.1,4815.08,6845.54,60.4,No,25.3,No,No,Yes,No,In Progress,3.16,1.74,4.36,Low,High,Low,II,Alluvial,Good,47.9,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0313,West Bengal,Howrah,Metro,37.4,17,Fully Paid,103,0,Full,66.4,54.0,70.9,Complete,Completed,2,Closure,0,0,14,9.874486,76.106554,synthetic_demo_district_center,Non-Green Zone,38.8,6.4,22.2,3.48,No,No,522.0,No,Approved,No,No,1095.8,2.9,0.96,3.76,14.72,4.59,Plateau,Agricultural,62.7,7.7,2.0,4.3,No,Not Required,3,2,0,66.9,Pending,Low,Yes,In Progress,Private,,Issue Found,Yes,Clear,No,Not Available,55.1,No,,2,1,Pending,Approved,Issued,52.5,1417.57,1767.26,1.5,No,-8.8,No,Yes,Yes,No,Not Required,0.82,5.24,1.74,Medium,Medium,High,IV,Sandy,Good,47.1,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0314,Tamil Nadu,Chennai,Irrigation,12.7,5,Mostly Paid,51,2,Not Started,93.6,41.6,45.3,Complete,Completed,3,Possession,1,0,13,25.513885,85.086386,synthetic_demo_district_center,Non-Green Zone,38.7,2.1,9.8,2.13,No,No,470.0,No,Not Required,No,No,1187.1,5.2,11.77,3.31,6.96,18.65,Plain,Agricultural,67.6,11.2,6.0,1.1,No,Pending,8,2,1,92.0,Obtained,High,Yes,Not Required,Joint,,Under Review,No,Clear,No,Updated,80.0,Yes,,6,1,Not Required,Approved,Issued,59.4,982.96,1414.19,91.7,No,12.5,Yes,Yes,Yes,Yes,Not Required,0.93,1.75,3.48,High,Low,Low,III,Alluvial,Poor,60.9,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0315,Gujarat,Surat,Industrial,108.9,58,Fully Paid,45,2,Full,52.8,43.6,72.8,Complete,Partially Completed,3,Possession,0,0,2,20.32219,85.904774,synthetic_demo_district_center,Non-Green Zone,28.7,6.1,10.6,5.11,No,No,67.0,No,Not Required,No,No,540.5,6.3,1.68,4.32,7.35,14.76,Plain,Agricultural,62.4,12.9,0.6,3.7,No,Not Required,1,0,0,70.8,Pending,Medium,No,Planned,Private,,Under Review,No,Under Verification,No,Updated,83.3,No,,5,0,Completed,Pending,Issued,62.6,221.41,235.85,27.2,No,10.2,No,No,Yes,Yes,Not Required,1.46,0.64,2.44,High,Low,Low,III,Sandy,Good,30.7,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0316,Tamil Nadu,Salem,Railway,16.5,5,Fully Paid,16,1,Mostly Obtained,53.6,56.1,81.0,Partially Complete,Pending,2,Rehabilitation,2,0,25,16.49206,80.542545,synthetic_demo_district_center,Green Zone,55.3,8.4,5.9,4.78,No,No,1192.0,Yes,Pending,No,No,174.3,6.7,0.59,1.41,9.79,8.68,Plain,Commercial,82.8,1.1,1.3,1.6,No,Approved,12,3,1,33.1,Pending,Low,Yes,In Progress,Private,Possible,Verified,No,Clear,No,Updated,66.6,Yes,,2,2,Completed,Partially Approved,Issued,82.2,1639.64,3393.96,17.9,No,-6.8,No,Yes,No,No,In Progress,0.33,3.49,3.44,Low,Low,Low,II,Sandy,Poor,50.3,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0317,Madhya Pradesh,Jabalpur,Airport,19.1,11,Partially Paid,27,2,Mostly Obtained,28.9,48.1,99.9,Partially Complete,Completed,3,Compensation,1,0,0,22.324723,88.272979,synthetic_demo_district_center,Non-Green Zone,2.6,10.7,9.1,7.31,No,No,37.0,No,Not Required,Yes,Yes,562.6,6.5,0.14,3.34,0.58,16.93,Coastal,Agricultural,79.3,17.0,2.0,4.6,Yes,Approved,5,1,2,95.7,Pending,High,Yes,Completed,Private,,Verified,No,Reported,No,Pending,89.5,No,,1,1,Completed,Approved,Issued,95.2,326.33,443.1,11.2,No,-6.6,No,No,Yes,No,Completed,3.8,2.97,4.57,High,Medium,Low,III,Loamy,Moderate,42.0,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0318,Odisha,Sambalpur,Highway,31.7,20,Fully Paid,18,0,Partial,9.7,25.6,96.1,Complete,Completed,4,Compensation,0,0,9,9.845269,76.316462,synthetic_demo_district_center,Non-Green Zone,37.4,8.5,10.0,2.46,No,No,1167.0,No,Not Required,No,No,930.8,0.9,1.43,2.69,19.46,9.8,Plain,Agricultural,71.0,2.0,3.4,4.4,No,Pending,14,3,0,59.2,Obtained,Medium,Yes,Not Required,Joint,,Under Review,No,Under Verification,No,Pending,55.9,No,,3,0,Not Required,Approved,Issued,67.3,3965.4,4293.21,29.2,No,31.9,No,Yes,No,No,In Progress,2.04,1.54,4.17,High,Low,Low,II,Black,Moderate,37.9,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0319,Odisha,Sambalpur,Railway,78.7,28,Mostly Paid,44,0,Mostly Obtained,64.4,51.8,83.1,Complete,Completed,4,Possession,1,0,3,31.076881,75.790264,synthetic_demo_district_center,Non-Green Zone,8.2,10.7,21.2,2.94,No,No,239.0,No,Not Required,No,No,861.4,0.5,8.65,2.93,15.54,9.75,Plateau,Commercial,59.1,16.4,0.3,5.9,No,Not Required,2,1,0,86.0,Pending,Low,Yes,Not Required,Private,,Verified,No,Clear,No,Pending,71.0,No,,0,0,Pending,Partially Approved,Issued,71.1,1120.8,1870.88,71.3,No,1.1,No,Yes,Yes,No,Not Required,1.73,8.37,5.17,Medium,Low,Low,II,Loamy,Good,34.9,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0320,Rajasthan,Ajmer,Highway,46.5,17,Mostly Paid,67,0,Not Started,87.4,61.7,73.1,Partially Complete,Pending,1,Possession,0,1,164,30.151593,77.77654,synthetic_demo_district_center,Green Zone,20.9,11.9,6.0,4.12,No,No,1121.0,Yes,Not Required,Yes,Yes,885.8,1.0,0.66,3.85,12.22,15.02,Plain,Agricultural,62.0,1.2,2.7,0.3,Yes,Pending,5,0,0,42.7,Obtained,Low,No,Completed,Government,,Verified,No,Under Verification,No,Pending,69.3,No,,3,3,Pending,Approved,Issued,84.1,632.29,687.17,27.7,No,27.5,No,Yes,Yes,No,In Progress,1.52,2.33,6.32,Low,Low,Medium,II,Loamy,Good,40.7,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0321,Gujarat,Rajkot,Power,33.5,19,Fully Paid,134,0,Full,35.6,84.7,76.0,Partially Complete,Pending,3,Rehabilitation,0,1,165,28.671948,77.066514,synthetic_demo_district_center,Buffer Zone,13.0,18.1,18.8,7.01,No,No,225.0,No,Not Required,No,No,283.5,3.2,2.89,4.57,2.89,8.14,Plain,Wasteland,58.1,25.3,3.0,1.3,No,Not Required,3,1,0,91.3,Obtained,Medium,Yes,Not Required,Private,,Verified,No,Under Verification,No,Updated,59.0,No,,5,2,Completed,Approved,Pending,75.3,784.15,1655.93,61.1,No,1.2,No,No,Yes,Yes,Not Required,0.73,2.9,2.99,Low,Medium,Low,V,Black,Good,50.0,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0322,Karnataka,Hubballi,Airport,34.7,17,Mostly Paid,20,0,Not Started,70.6,47.9,70.4,Partially Complete,Completed,3,Possession,0,0,0,30.844878,77.21498,synthetic_demo_district_center,Non-Green Zone,9.3,15.1,8.4,3.51,No,No,1269.0,No,Not Required,Yes,Yes,1050.2,4.1,3.51,3.33,7.23,25.32,Coastal,Government,38.3,3.3,2.5,3.1,Yes,Not Required,17,5,4,63.5,Partial,High,Yes,Not Required,Private,Possible,Under Review,No,Clear,No,Updated,60.5,No,,1,1,Completed,Approved,Pending,59.0,1938.06,2963.83,98.2,Yes,31.3,No,Yes,Yes,No,Pending,1.18,1.29,0.57,Medium,Low,Low,III,Sandy,Good,43.2,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0323,Rajasthan,Jodhpur,Railway,25.3,19,Mostly Paid,8,1,Mostly Obtained,43.5,49.7,30.6,Complete,Partially Completed,2,Rehabilitation,1,1,122,31.242854,77.11231,synthetic_demo_district_center,Non-Green Zone,13.0,10.6,25.3,8.7,No,No,301.0,No,Not Required,No,No,1445.2,4.0,4.87,15.22,5.35,6.28,Coastal,Agricultural,42.7,10.6,6.1,1.8,No,Approved,2,1,1,73.6,Pending,Medium,Yes,Not Required,Private,,Under Review,No,Clear,No,Pending,69.8,No,,1,1,Completed,Pending,Issued,82.8,1375.02,2225.86,66.8,No,-0.7,No,Yes,Yes,Yes,Not Required,0.8,4.44,1.85,Low,Low,Low,II,Red,Good,43.7,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0324,Tamil Nadu,Salem,Irrigation,37.3,27,Mostly Paid,23,2,Partial,53.3,91.7,83.5,Partially Complete,Completed,4,Possession,2,0,14,21.462367,81.26941,synthetic_demo_district_center,Buffer Zone,30.7,8.6,10.2,2.35,No,No,199.0,No,Not Required,Yes,Yes,1507.5,6.9,1.58,4.28,11.0,8.1,Coastal,Industrial,40.2,3.7,1.5,4.0,No,Not Required,10,6,2,69.1,Pending,Medium,Yes,In Progress,Government,,Verified,No,Clear,No,Pending,98.3,No,Pending,6,4,Not Required,Approved,Issued,54.9,1248.43,1929.04,25.0,Yes,5.4,No,No,Yes,No,Not Required,0.98,2.55,4.01,Low,Medium,Medium,III,Sandy,Good,40.5,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0325,Rajasthan,Kota,Railway,5.0,5,Partially Paid,61,1,Not Started,7.6,63.3,35.3,Complete,Completed,5,Compensation,2,1,205,22.452128,88.358285,synthetic_demo_district_center,Buffer Zone,15.5,6.3,11.1,4.54,No,No,504.0,No,Not Required,Yes,Yes,298.7,10.6,2.83,4.24,4.93,4.02,Plain,Industrial,93.2,3.0,1.2,5.2,No,Pending,15,7,4,59.4,Pending,Medium,Yes,Planned,Joint,,Verified,No,Clear,Yes,Updated,89.0,No,,1,1,Completed,Pending,Pending,59.8,3370.18,6403.85,64.1,No,-1.5,No,Yes,Yes,No,Completed,2.18,7.5,3.89,Low,Low,Low,IV,Loamy,Good,37.5,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0326,Tamil Nadu,Chennai,Airport,19.6,11,Partially Paid,14,0,Partial,52.9,63.7,64.3,Complete,Partially Completed,1,Notification,2,0,0,20.28631,85.647724,synthetic_demo_district_center,Non-Green Zone,32.5,17.8,13.8,4.1,No,No,77.0,No,Not Required,Yes,Yes,1000.0,3.0,3.9,1.99,0.87,9.11,Plain,Agricultural,63.9,3.5,0.8,2.4,No,Pending,6,4,1,42.1,Partial,Medium,Yes,Planned,Private,Possible,Verified,No,Clear,No,Updated,99.6,No,,1,1,Not Required,Pending,Issued,87.2,1167.85,2564.21,54.2,No,6.9,No,Yes,Yes,No,Not Required,0.65,5.91,8.99,Low,High,Low,II,Alluvial,Moderate,46.1,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0327,Uttar Pradesh,Kanpur Nagar,Irrigation,29.4,12,Mostly Paid,30,1,Not Started,55.9,52.9,78.3,Partially Complete,Completed,6,Rehabilitation,2,1,106,22.548907,88.427355,synthetic_demo_district_center,Buffer Zone,12.2,5.8,13.8,5.2,No,No,278.0,No,Approved,No,No,1117.4,2.3,1.23,2.72,3.11,6.05,Coastal,Residential,61.7,21.2,3.5,2.3,Yes,Not Required,3,4,1,70.5,Obtained,Low,Yes,Not Required,Private,,Verified,No,Reported,No,Updated,70.1,No,,3,3,Completed,Approved,Issued,59.8,882.95,994.31,46.0,No,14.7,No,No,Yes,Yes,Not Required,1.35,1.06,2.02,Medium,Low,Medium,II,Red,Moderate,28.4,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0328,Odisha,Khordha,Irrigation,10.3,3,Partially Paid,45,3,Mostly Obtained,59.3,53.6,60.2,Partially Complete,,4,Planning,1,0,22,22.596623,88.271803,synthetic_demo_district_center,Non-Green Zone,31.8,8.0,10.6,3.02,No,No,319.0,No,Approved,No,No,842.7,3.4,1.14,12.6,9.26,6.51,Hilly,Agricultural,73.6,16.8,0.1,4.8,Yes,Not Required,4,3,1,89.5,Pending,Medium,Yes,Not Required,Joint,,Issue Found,Yes,Under Verification,No,Updated,86.7,No,,6,2,Not Required,Pending,Pending,72.5,694.96,1280.2,61.1,No,32.5,No,Yes,No,No,Not Required,4.73,1.94,0.39,Low,High,Medium,III,Laterite,Moderate,55.5,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0329,Uttar Pradesh,Agra,Highway,32.8,14,Not Started,21,1,Partial,,28.8,93.9,Complete,Pending,2,Closure,2,0,14,23.258842,77.440913,synthetic_demo_district_center,Buffer Zone,16.4,4.7,5.9,3.74,No,No,401.0,No,Not Required,No,No,509.6,2.5,2.3,10.57,22.56,8.87,Plateau,Government,50.6,7.9,0.7,4.6,No,Not Required,5,0,1,20.5,Obtained,Medium,No,Completed,Private,,Verified,No,Clear,No,Not Available,56.6,No,,2,2,Pending,Approved,Issued,71.4,918.39,1508.24,70.3,Yes,29.7,No,No,Yes,Yes,Completed,0.54,2.2,2.06,Low,Medium,Low,IV,Black,Good,49.4,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0330,West Bengal,Kolkata,Airport,21.0,12,Not Started,35,0,Partial,65.3,54.1,69.3,,Completed,1,Rehabilitation,0,0,13,16.625871,80.507456,synthetic_demo_district_center,Non-Green Zone,47.1,7.8,9.5,16.58,No,No,428.0,No,Not Required,Yes,Yes,1570.4,0.9,4.05,6.26,7.62,12.99,Plain,Residential,43.6,6.5,4.5,2.2,Yes,Not Required,9,4,2,75.6,Pending,Medium,Yes,Completed,Private,,Verified,No,Reported,No,Updated,92.1,Yes,,3,0,Not Required,Partially Approved,Issued,52.2,2284.74,3284.79,2.9,No,31.7,No,No,Yes,Yes,Not Required,0.88,2.62,7.12,Low,Low,Medium,III,Laterite,Good,37.5,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0331,Gujarat,Surat,Power,91.5,41,Mostly Paid,13,1,Mostly Obtained,93.0,73.0,52.7,Partially Complete,Completed,5,Possession,2,0,11,26.918019,80.761245,synthetic_demo_district_center,Non-Green Zone,25.7,1.7,12.9,6.46,No,No,518.0,No,Approved,Yes,Yes,1226.4,4.2,5.61,8.47,4.95,8.76,Plain,Agricultural,69.0,2.9,4.1,0.5,No,Approved,1,1,0,36.3,Partial,Low,Yes,Not Required,Institutional,Possible,Verified,No,Clear,No,Updated,77.6,No,,3,1,Completed,Approved,Pending,51.9,286.45,390.84,91.4,No,-10.1,Yes,No,No,Yes,In Progress,1.06,3.01,0.98,Medium,High,Medium,II,Laterite,Moderate,33.9,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0332,Karnataka,Belagavi,Railway,79.8,34,Partially Paid,71,0,Partial,73.6,89.9,74.8,Complete,Completed,6,Closure,0,0,0,12.878257,77.50879,synthetic_demo_district_center,Green Zone,9.8,2.3,11.1,2.62,No,No,665.0,Yes,Pending,No,No,1134.3,3.4,2.29,7.99,2.85,17.18,Plain,Agricultural,33.1,11.2,5.1,4.2,No,Not Required,2,1,1,79.4,Obtained,Low,Yes,Completed,Private,,Under Review,No,Clear,No,Pending,55.9,No,,1,1,Completed,Pending,Issued,82.7,531.14,899.0,76.2,No,13.6,No,Yes,No,No,Not Required,0.98,4.03,6.1,Low,Medium,Low,II,Red,Good,40.0,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0333,Tamil Nadu,Coimbatore,Irrigation,17.3,7,Fully Paid,24,0,Partial,34.8,63.3,70.5,Incomplete,Partially Completed,1,Possession,2,0,0,16.702062,80.726211,synthetic_demo_district_center,Non-Green Zone,20.8,4.9,11.9,0.57,No,No,179.0,No,Not Required,Yes,Yes,825.2,2.4,5.35,5.45,12.35,6.72,Hilly,Commercial,48.5,8.4,4.1,0.7,No,Not Required,6,2,0,36.7,Obtained,Low,Yes,Planned,Private,,Under Review,No,Clear,No,Pending,71.6,No,,1,1,Pending,Pending,Issued,69.1,416.07,531.24,64.0,No,-5.7,No,No,No,No,Pending,2.37,3.56,2.39,Low,Low,Low,III,Alluvial,Good,35.0,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0334,Karnataka,Mysuru,Railway,21.9,8,Partially Paid,34,1,Full,47.9,82.7,85.8,Complete,Completed,4,Planning,2,0,24,22.479261,88.535208,synthetic_demo_district_center,Non-Green Zone,35.7,4.5,8.1,21.84,Yes,No,993.0,Yes,Not Required,Yes,Yes,1186.1,2.5,5.4,8.39,0.31,6.34,Plain,Industrial,45.3,3.4,3.1,3.9,No,Pending,11,5,2,30.1,Disputed,Medium,Yes,Not Required,Private,Confirmed,Under Review,No,Reported,No,Updated,66.9,No,,0,0,Pending,Pending,Issued,89.2,557.77,1205.67,4.2,No,8.5,No,No,Yes,No,Completed,4.45,5.88,7.14,Low,Low,High,II,Alluvial,Poor,66.1,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0335,Tamil Nadu,Tiruchirappalli,Irrigation,23.2,10,Mostly Paid,4,1,Not Started,26.1,60.6,86.1,Partially Complete,Completed,5,Possession,1,0,21,26.783262,75.864298,synthetic_demo_district_center,Non-Green Zone,20.2,3.4,11.7,3.28,No,No,421.0,No,Not Required,No,No,1693.0,6.5,8.44,14.01,1.41,3.99,Plain,Residential,57.4,7.0,5.4,0.8,No,Pending,1,1,0,57.0,Obtained,Low,Yes,Planned,Joint,Possible,Under Review,No,Clear,No,Updated,91.9,No,,4,1,Not Required,Approved,Issued,62.6,507.82,924.33,9.2,No,32.1,No,No,Yes,No,In Progress,1.11,5.18,2.43,Low,Low,Low,II,Laterite,Good,35.3,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0336,Madhya Pradesh,Jabalpur,Highway,17.5,9,Mostly Paid,11,0,Not Started,46.1,42.9,74.4,Complete,,6,Notification,0,0,22,28.485237,76.929765,synthetic_demo_district_center,Non-Green Zone,11.7,6.1,18.9,1.55,Yes,No,957.0,Yes,Not Required,No,No,199.4,1.4,2.15,5.36,14.71,5.71,Plain,Agricultural,73.3,12.4,3.8,2.2,No,Not Required,6,2,0,27.6,Obtained,Low,Yes,Not Required,Private,,Verified,No,Clear,Yes,Pending,57.6,No,Pending,5,3,Completed,Pending,Issued,59.1,1732.08,1922.58,21.6,No,7.5,No,Yes,Yes,Yes,In Progress,1.29,1.26,11.36,Medium,Medium,Medium,II,Laterite,Good,39.3,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0337,Rajasthan,Ajmer,Power,28.4,14,Mostly Paid,60,0,Partial,76.3,33.2,53.0,Complete,Pending,2,Compensation,0,1,101,26.990212,81.048346,synthetic_demo_district_center,Non-Green Zone,17.3,1.9,28.6,5.39,No,No,205.0,No,Not Required,No,No,1351.3,6.7,0.45,6.63,15.49,8.47,Plain,Agricultural,75.1,9.4,2.0,6.7,No,Not Required,9,2,1,76.0,Partial,Low,Yes,Completed,Joint,Confirmed,Verified,No,Clear,No,Updated,65.7,No,,1,1,Pending,Partially Approved,Pending,76.5,1041.96,1630.66,96.4,No,22.2,No,No,Yes,No,Pending,3.99,0.77,4.36,Low,Low,Low,IV,Loamy,Moderate,41.5,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0338,West Bengal,Nadia,Industrial,13.9,6,Partially Paid,20,0,Partial,83.3,12.3,78.1,Partially Complete,Completed,1,Compensation,1,0,10,23.387274,77.312495,synthetic_demo_district_center,Non-Green Zone,25.8,10.0,15.1,12.31,No,No,175.0,No,Not Required,No,No,1339.2,2.2,6.93,8.08,11.97,4.07,Plain,Commercial,58.0,4.8,0.2,6.2,No,Approved,20,3,4,25.8,Pending,High,Yes,In Progress,Private,,Under Review,No,Clear,No,Updated,80.8,No,Pending,5,3,Completed,Approved,Pending,56.8,2872.33,3380.02,16.4,No,26.9,No,Yes,Yes,No,Not Required,5.16,2.43,1.6,Medium,Low,Low,III,Black,Moderate,45.6,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0339,Odisha,Puri,Highway,10.5,2,Fully Paid,13,1,Mostly Obtained,77.5,66.3,82.9,Complete,Completed,4,Rehabilitation,1,0,24,26.165352,91.592866,synthetic_demo_district_center,Green Zone,11.2,12.3,23.3,2.66,No,No,1674.0,Yes,Not Required,No,No,586.8,6.0,4.89,7.24,4.24,5.53,Coastal,Industrial,38.2,2.7,3.1,3.2,Yes,Not Required,10,3,3,25.5,Obtained,Medium,Yes,Planned,Private,,Verified,No,Under Verification,No,Updated,58.4,No,,1,1,Not Required,Approved,Issued,50.7,789.4,885.23,30.1,No,6.2,No,Yes,No,No,Pending,2.18,0.89,2.14,Medium,Medium,Low,III,Laterite,Good,44.3,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0340,Tamil Nadu,Salem,Highway,39.1,17,Fully Paid,7,0,Partial,41.9,79.2,55.8,Complete,Partially Completed,2,Possession,0,0,0,9.82172,76.353385,synthetic_demo_district_center,Green Zone,1.3,10.1,5.9,7.86,No,No,27.0,Yes,Not Required,Yes,Yes,436.1,5.6,0.46,8.04,6.03,11.14,Coastal,Agricultural,77.5,1.7,1.6,1.2,No,Approved,6,3,0,87.6,Pending,Medium,Yes,Not Required,Private,,Verified,No,Reported,No,Updated,60.9,No,,2,0,Pending,Approved,Issued,69.4,1309.54,2332.37,57.2,No,31.1,No,Yes,Yes,No,Not Required,2.6,3.27,2.05,Low,Low,Low,II,Loamy,Moderate,37.8,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0341,Karnataka,Mangaluru,Highway,39.3,20,Fully Paid,70,1,Full,31.9,86.8,60.2,Incomplete,Completed,5,Compensation,2,0,23,23.10179,72.476249,synthetic_demo_district_center,Non-Green Zone,25.0,6.9,12.7,2.96,Yes,No,465.0,Yes,Not Required,No,No,596.5,7.7,5.88,14.28,17.72,15.54,Plateau,Residential,64.9,11.0,1.7,5.8,No,Not Required,5,0,0,33.0,Partial,Low,No,Planned,Private,,Verified,No,Reported,No,Updated,55.9,Yes,Pending,3,2,Completed,Pending,Issued,82.6,304.34,331.71,46.3,No,-6.4,Yes,Yes,No,Yes,In Progress,1.75,0.25,2.6,High,Low,Low,III,Loamy,Moderate,32.7,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0342,West Bengal,Hooghly,Metro,13.4,6,Fully Paid,49,0,Not Started,52.8,76.7,64.8,Partially Complete,Completed,1,Compensation,0,0,6,28.426865,77.017072,synthetic_demo_district_center,Non-Green Zone,16.1,8.0,13.7,7.01,No,No,441.0,No,Approved,No,No,239.5,2.6,2.54,11.27,5.79,6.89,Plain,Wasteland,82.6,12.5,1.5,0.2,No,Approved,13,2,1,78.0,Obtained,Low,Yes,Completed,Private,,Issue Found,Yes,Clear,No,Pending,61.7,No,Disposed,4,3,Completed,Partially Approved,Issued,84.5,2268.97,4805.6,43.9,No,19.2,No,No,Yes,Yes,Completed,1.67,2.35,1.74,High,Low,Low,II,Red,Moderate,55.3,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
